table_name,column_name,data_type,is_nullable
t023,mandt,STRING,YES
t023,matkl,STRING,YES
t023,spart,STRING,YES
t023,lref3,STRING,YES
t023,wwgda,STRING,YES
t023,wwgpa,STRING,YES
t023,abtnr,STRING,YES
t023,begru,STRING,YES
t023,gewei,STRING,YES
t023,j_1bnbm,STRING,YES
t023,bklas,STRING,YES
t023,ekwsl,STRING,YES
t023,anlkl,STRING,YES
t023,def_schdsc,STRING,YES
t023,price_group,STRING,YES
t023,operation_flag,STRING,YES
t023,is_deleted,BOOL,YES
t023,recordstamp,TIMESTAMP,YES
mch1,mandt,STRING,YES
mch1,matnr,STRING,YES
mch1,charg,STRING,YES
mch1,lvorm,STRING,YES
mch1,ersda,DATE,YES
mch1,ernam,STRING,YES
mch1,aenam,STRING,YES
mch1,laeda,DATE,YES
mch1,verab,DATE,YES
mch1,vfdat,DATE,YES
mch1,zusch,STRING,YES
mch1,zustd,STRING,YES
mch1,zaedt,DATE,YES
mch1,lifnr,STRING,YES
mch1,licha,STRING,YES
mch1,vlcha,STRING,YES
mch1,vlwrk,STRING,YES
mch1,vlmat,STRING,YES
mch1,batch_id,STRING,YES
mch1,xpcbt,STRING,YES
mch1,chame,STRING,YES
mch1,lwedt,DATE,YES
mch1,fvdt1,DATE,YES
mch1,fvdt2,DATE,YES
mch1,fvdt3,DATE,YES
mch1,fvdt4,DATE,YES
mch1,fvdt5,DATE,YES
mch1,fvdt6,DATE,YES
mch1,herkl,STRING,YES
mch1,herkr,STRING,YES
mch1,mtver,STRING,YES
mch1,qndat,DATE,YES
mch1,hsdat,DATE,YES
mch1,cuobj_bm,STRING,YES
mch1,deact_bm,STRING,YES
mch1,batch_type,STRING,YES
mch1,sgt_scat,STRING,YES
mch1,ersda_tmstp,NUMERIC,YES
mch1,ersda_tz_sys,STRING,YES
mch1,ersda_tz_usr,STRING,YES
mch1,zfdat,DATE,YES
mch1,creation_datetime,NUMERIC,YES
mch1,lastchange_datetime,NUMERIC,YES
mch1,sttpec_sertype,INT64,YES
mch1,sttpec_plant,STRING,YES
mch1,sttpec_synctime,NUMERIC,YES
mch1,sttpec_syncact,STRING,YES
mch1,fsh_season_year,STRING,YES
mch1,fsh_season,STRING,YES
mch1,fsh_collection,STRING,YES
mch1,fsh_theme,STRING,YES
mch1,operation_flag,STRING,YES
mch1,is_deleted,BOOL,YES
mch1,recordstamp,TIMESTAMP,YES
vbak,mandt,STRING,YES
vbak,vbeln,STRING,YES
vbak,erdat,DATE,YES
vbak,erzet,TIME,YES
vbak,ernam,STRING,YES
vbak,angdt,DATE,YES
vbak,bnddt,DATE,YES
vbak,audat,DATE,YES
vbak,vbtyp,STRING,YES
vbak,trvog,STRING,YES
vbak,auart,STRING,YES
vbak,augru,STRING,YES
vbak,gwldt,DATE,YES
vbak,submi,STRING,YES
vbak,lifsk,STRING,YES
vbak,faksk,STRING,YES
vbak,netwr,NUMERIC,YES
vbak,waerk,STRING,YES
vbak,vkorg,STRING,YES
vbak,vtweg,STRING,YES
vbak,spart,STRING,YES
vbak,vkgrp,STRING,YES
vbak,vkbur,STRING,YES
vbak,gsber,STRING,YES
vbak,gskst,STRING,YES
vbak,guebg,DATE,YES
vbak,gueen,DATE,YES
vbak,knumv,STRING,YES
vbak,vdatu,DATE,YES
vbak,delivery_date_type_rule,STRING,YES
vbak,vprgr,STRING,YES
vbak,autlf,STRING,YES
vbak,vbkla,STRING,YES
vbak,vbklt,STRING,YES
vbak,kalsm,STRING,YES
vbak,vsbed,STRING,YES
vbak,fkara,STRING,YES
vbak,awahr,STRING,YES
vbak,ktext,STRING,YES
vbak,bstnk,STRING,YES
vbak,bsark,STRING,YES
vbak,bstdk,DATE,YES
vbak,bstzd,STRING,YES
vbak,ihrez,STRING,YES
vbak,bname,STRING,YES
vbak,telf1,STRING,YES
vbak,mahza,NUMERIC,YES
vbak,mahdt,DATE,YES
vbak,kunnr,STRING,YES
vbak,kostl,STRING,YES
vbak,stafo,STRING,YES
vbak,stwae,STRING,YES
vbak,aedat,DATE,YES
vbak,kvgr1,STRING,YES
vbak,kvgr2,STRING,YES
vbak,kvgr3,STRING,YES
vbak,kvgr4,STRING,YES
vbak,kvgr5,STRING,YES
vbak,knuma,STRING,YES
vbak,kokrs,STRING,YES
vbak,ps_psp_pnr,STRING,YES
vbak,kurst,STRING,YES
vbak,kkber,STRING,YES
vbak,knkli,STRING,YES
vbak,grupp,STRING,YES
vbak,sbgrp,STRING,YES
vbak,ctlpc,STRING,YES
vbak,cmwae,STRING,YES
vbak,cmfre,DATE,YES
vbak,cmnup,DATE,YES
vbak,cmngv,DATE,YES
vbak,amtbl,NUMERIC,YES
vbak,hityp_pr,STRING,YES
vbak,abrvw,STRING,YES
vbak,abdis,STRING,YES
vbak,vgbel,STRING,YES
vbak,objnr,STRING,YES
vbak,bukrs_vf,STRING,YES
vbak,taxk1,STRING,YES
vbak,taxk2,STRING,YES
vbak,taxk3,STRING,YES
vbak,taxk4,STRING,YES
vbak,taxk5,STRING,YES
vbak,taxk6,STRING,YES
vbak,taxk7,STRING,YES
vbak,taxk8,STRING,YES
vbak,taxk9,STRING,YES
vbak,xblnr,STRING,YES
vbak,zuonr,STRING,YES
vbak,vgtyp,STRING,YES
vbak,kalsm_ch,STRING,YES
vbak,agrzr,STRING,YES
vbak,aufnr,STRING,YES
vbak,qmnum,STRING,YES
vbak,vbeln_grp,STRING,YES
vbak,scheme_grp,STRING,YES
vbak,abruf_part,STRING,YES
vbak,abhod,DATE,YES
vbak,abhov,TIME,YES
vbak,abhob,TIME,YES
vbak,rplnr,STRING,YES
vbak,vzeit,TIME,YES
vbak,stceg_l,STRING,YES
vbak,landtx,STRING,YES
vbak,xegdr,STRING,YES
vbak,enqueue_grp,STRING,YES
vbak,dat_fzau,DATE,YES
vbak,fmbdat,DATE,YES
vbak,vsnmr_v,STRING,YES
vbak,handle,STRING,YES
vbak,proli,STRING,YES
vbak,cont_dg,STRING,YES
vbak,crm_guid,STRING,YES
vbak,upd_tmstmp,NUMERIC,YES
vbak,msr_id,STRING,YES
vbak,tm_ctrl_key,STRING,YES
vbak,oipbl,STRING,YES
vbak,last_changed_by_user,STRING,YES
vbak,handoverloc,STRING,YES
vbak,ext_bus_syst_id,STRING,YES
vbak,ext_ref_doc_id,STRING,YES
vbak,ext_rev_tmstmp,NUMERIC,YES
vbak,apm_approval_status,STRING,YES
vbak,apm_approval_reason,STRING,YES
vbak,apm_rejection_reason,STRING,YES
vbak,solution_order_id,STRING,YES
vbak,ext_comm_syst_type,STRING,YES
vbak,retro_purchdoc_creation,STRING,YES
vbak,dataaging,DATE,YES
vbak,abstk,STRING,YES
vbak,bestk,STRING,YES
vbak,cmpsc,STRING,YES
vbak,cmpsd,STRING,YES
vbak,cmpsi,STRING,YES
vbak,cmpsj,STRING,YES
vbak,cmpsk,STRING,YES
vbak,cmps_cm,STRING,YES
vbak,cmps_te,STRING,YES
vbak,cmgst,STRING,YES
vbak,costa,STRING,YES
vbak,dcstk,STRING,YES
vbak,fksak,STRING,YES
vbak,fmstk,STRING,YES
vbak,fsstk,STRING,YES
vbak,gbstk,STRING,YES
vbak,lfgsk,STRING,YES
vbak,lfstk,STRING,YES
vbak,lsstk,STRING,YES
vbak,manek,STRING,YES
vbak,rfgsk,STRING,YES
vbak,rfstk,STRING,YES
vbak,spstg,STRING,YES
vbak,trsta,STRING,YES
vbak,uvall,STRING,YES
vbak,uvals,STRING,YES
vbak,uvfak,STRING,YES
vbak,uvfas,STRING,YES
vbak,uvprs,STRING,YES
vbak,uvvlk,STRING,YES
vbak,uvvls,STRING,YES
vbak,uvk01,STRING,YES
vbak,uvk02,STRING,YES
vbak,uvk03,STRING,YES
vbak,uvk04,STRING,YES
vbak,uvk05,STRING,YES
vbak,uvs01,STRING,YES
vbak,uvs02,STRING,YES
vbak,uvs03,STRING,YES
vbak,uvs04,STRING,YES
vbak,uvs05,STRING,YES
vbak,wbstk,STRING,YES
vbak,total_emcst,STRING,YES
vbak,total_slcst,STRING,YES
vbak,total_lccst,STRING,YES
vbak,total_pcsta,STRING,YES
vbak,total_dgsta,STRING,YES
vbak,total_sdssta,STRING,YES
vbak,dp_clear_sta_hdr,STRING,YES
vbak,b2b_msg_processing_status,STRING,YES
vbak,sdm_version,STRING,YES
vbak,dummy_salesdoc_incl_eew_ps,STRING,YES
vbak,glo_log_ref1_hd,STRING,YES
vbak,zapcgkh,STRING,YES
vbak,apcgk_extendh,STRING,YES
vbak,zabdath,DATE,YES
vbak,ad01fareg,STRING,YES
vbak,ad01basdoc,STRING,YES
vbak,lastvchr,STRING,YES
vbak,psm_budat,DATE,YES
vbak,fsh_kvgr6,STRING,YES
vbak,fsh_kvgr7,STRING,YES
vbak,fsh_kvgr8,STRING,YES
vbak,fsh_kvgr9,STRING,YES
vbak,fsh_kvgr10,STRING,YES
vbak,fsh_rereg,STRING,YES
vbak,fsh_cq_check,STRING,YES
vbak,fsh_vrsn_status,STRING,YES
vbak,fsh_transaction,STRING,YES
vbak,fsh_vas_cg,STRING,YES
vbak,fsh_candate,DATE,YES
vbak,fsh_ss,STRING,YES
vbak,fsh_os_stg_change,STRING,YES
vbak,j_3gkbaul,STRING,YES
vbak,mill_appl_id,STRING,YES
vbak,tas,STRING,YES
vbak,betc,STRING,YES
vbak,mod_allow,STRING,YES
vbak,cancel_allow,STRING,YES
vbak,pay_method,STRING,YES
vbak,bpn,STRING,YES
vbak,rep_freq,STRING,YES
vbak,logsysb,STRING,YES
vbak,kalcd,STRING,YES
vbak,multi,STRING,YES
vbak,sppaym,STRING,YES
vbak,wtysc_clm_hdr,STRING,YES
vbak,operation_flag,STRING,YES
vbak,is_deleted,BOOL,YES
vbak,recordstamp,TIMESTAMP,YES
csks,mandt,STRING,YES
csks,kokrs,STRING,YES
csks,kostl,STRING,YES
csks,datbi,DATE,YES
csks,datab,DATE,YES
csks,bkzkp,STRING,YES
csks,pkzkp,STRING,YES
csks,bukrs,STRING,YES
csks,gsber,STRING,YES
csks,kosar,STRING,YES
csks,verak,STRING,YES
csks,verak_user,STRING,YES
csks,waers,STRING,YES
csks,kalsm,STRING,YES
csks,txjcd,STRING,YES
csks,prctr,STRING,YES
csks,werks,STRING,YES
csks,logsystem,STRING,YES
csks,ersda,DATE,YES
csks,usnam,STRING,YES
csks,bkzks,STRING,YES
csks,bkzer,STRING,YES
csks,bkzob,STRING,YES
csks,pkzks,STRING,YES
csks,pkzer,STRING,YES
csks,vmeth,STRING,YES
csks,mgefl,STRING,YES
csks,abtei,STRING,YES
csks,nkost,STRING,YES
csks,kvewe,STRING,YES
csks,kappl,STRING,YES
csks,koszschl,STRING,YES
csks,land1,STRING,YES
csks,anred,STRING,YES
csks,name1,STRING,YES
csks,name2,STRING,YES
csks,name3,STRING,YES
csks,name4,STRING,YES
csks,ort01,STRING,YES
csks,ort02,STRING,YES
csks,stras,STRING,YES
csks,pfach,STRING,YES
csks,pstlz,STRING,YES
csks,pstl2,STRING,YES
csks,regio,STRING,YES
csks,spras,STRING,YES
csks,telbx,STRING,YES
csks,telf1,STRING,YES
csks,telf2,STRING,YES
csks,telfx,STRING,YES
csks,teltx,STRING,YES
csks,telx1,STRING,YES
csks,datlt,STRING,YES
csks,drnam,STRING,YES
csks,khinr,STRING,YES
csks,cckey,STRING,YES
csks,kompl,STRING,YES
csks,stakz,STRING,YES
csks,objnr,STRING,YES
csks,funkt,STRING,YES
csks,afunk,STRING,YES
csks,cpi_templ,STRING,YES
csks,cpd_templ,STRING,YES
csks,func_area,STRING,YES
csks,sci_templ,STRING,YES
csks,scd_templ,STRING,YES
csks,ski_templ,STRING,YES
csks,skd_templ,STRING,YES
csks,eew_csks_ps_dummy,STRING,YES
csks,vname,STRING,YES
csks,recid,STRING,YES
csks,etype,STRING,YES
csks,jv_otype,STRING,YES
csks,jv_jibcl,STRING,YES
csks,jv_jibsa,STRING,YES
csks,budget_carrying_cost_ctr,STRING,YES
csks,avc_profile,STRING,YES
csks,avc_active,STRING,YES
csks,fund,STRING,YES
csks,grant_id,STRING,YES
csks,fund_fix_assigned,STRING,YES
csks,grant_fix_assigned,STRING,YES
csks,func_area_fix_assigned,STRING,YES
csks,ferc_ind,STRING,YES
csks,operation_flag,STRING,YES
csks,is_deleted,BOOL,YES
csks,recordstamp,TIMESTAMP,YES
tspat,mandt,STRING,YES
tspat,spras,STRING,YES
tspat,spart,STRING,YES
tspat,vtext,STRING,YES
tspat,operation_flag,STRING,YES
tspat,is_deleted,BOOL,YES
tspat,recordstamp,TIMESTAMP,YES
cepct,mandt,STRING,YES
cepct,spras,STRING,YES
cepct,prctr,STRING,YES
cepct,datbi,DATE,YES
cepct,kokrs,STRING,YES
cepct,ktext,STRING,YES
cepct,ltext,STRING,YES
cepct,mctxt,STRING,YES
cepct,operation_flag,STRING,YES
cepct,is_deleted,BOOL,YES
cepct,recordstamp,TIMESTAMP,YES
t005t,mandt,STRING,YES
t005t,spras,STRING,YES
t005t,land1,STRING,YES
t005t,landx,STRING,YES
t005t,natio,STRING,YES
t005t,landx50,STRING,YES
t005t,natio50,STRING,YES
t005t,prq_spregt,STRING,YES
t005t,operation_flag,STRING,YES
t005t,is_deleted,BOOL,YES
t005t,recordstamp,TIMESTAMP,YES
marc,mandt,STRING,YES
marc,matnr,STRING,YES
marc,werks,STRING,YES
marc,pstat,STRING,YES
marc,lvorm,STRING,YES
marc,bwtty,STRING,YES
marc,xchar,STRING,YES
marc,mmsta,STRING,YES
marc,mmstd,DATE,YES
marc,maabc,STRING,YES
marc,kzkri,STRING,YES
marc,ekgrp,STRING,YES
marc,ausme,STRING,YES
marc,dispr,STRING,YES
marc,dismm,STRING,YES
marc,dispo,STRING,YES
marc,kzdie,STRING,YES
marc,plifz,NUMERIC,YES
marc,webaz,NUMERIC,YES
marc,perkz,STRING,YES
marc,ausss,NUMERIC,YES
marc,disls,STRING,YES
marc,beskz,STRING,YES
marc,sobsl,STRING,YES
marc,minbe,NUMERIC,YES
marc,eisbe,NUMERIC,YES
marc,bstmi,NUMERIC,YES
marc,bstma,NUMERIC,YES
marc,bstfe,NUMERIC,YES
marc,bstrf,NUMERIC,YES
marc,mabst,NUMERIC,YES
marc,losfx,NUMERIC,YES
marc,sbdkz,STRING,YES
marc,lagpr,STRING,YES
marc,altsl,STRING,YES
marc,kzaus,STRING,YES
marc,ausdt,DATE,YES
marc,nfmat,STRING,YES
marc,kzbed,STRING,YES
marc,miskz,STRING,YES
marc,fhori,STRING,YES
marc,pfrei,STRING,YES
marc,ffrei,STRING,YES
marc,rgekz,STRING,YES
marc,fevor,STRING,YES
marc,bearz,NUMERIC,YES
marc,ruezt,NUMERIC,YES
marc,tranz,NUMERIC,YES
marc,basmg,NUMERIC,YES
marc,dzeit,NUMERIC,YES
marc,maxlz,NUMERIC,YES
marc,lzeih,STRING,YES
marc,kzpro,STRING,YES
marc,gpmkz,STRING,YES
marc,ueeto,NUMERIC,YES
marc,ueetk,STRING,YES
marc,uneto,NUMERIC,YES
marc,wzeit,NUMERIC,YES
marc,atpkz,STRING,YES
marc,vzusl,NUMERIC,YES
marc,herbl,STRING,YES
marc,insmk,STRING,YES
marc,sproz,NUMERIC,YES
marc,quazt,NUMERIC,YES
marc,ssqss,STRING,YES
marc,mpdau,NUMERIC,YES
marc,kzppv,STRING,YES
marc,kzdkz,STRING,YES
marc,wstgh,NUMERIC,YES
marc,prfrq,NUMERIC,YES
marc,nkmpr,DATE,YES
marc,umlmc,NUMERIC,YES
marc,ladgr,STRING,YES
marc,xchpf,STRING,YES
marc,usequ,STRING,YES
marc,lgrad,NUMERIC,YES
marc,auftl,STRING,YES
marc,plvar,STRING,YES
marc,otype,STRING,YES
marc,objid,STRING,YES
marc,mtvfp,STRING,YES
marc,periv,STRING,YES
marc,kzkfk,STRING,YES
marc,vrvez,NUMERIC,YES
marc,vbamg,NUMERIC,YES
marc,vbeaz,NUMERIC,YES
marc,lizyk,STRING,YES
marc,bwscl,STRING,YES
marc,kautb,STRING,YES
marc,kordb,STRING,YES
marc,stawn,STRING,YES
marc,herkl,STRING,YES
marc,herkr,STRING,YES
marc,expme,STRING,YES
marc,mtver,STRING,YES
marc,prctr,STRING,YES
marc,trame,NUMERIC,YES
marc,mrppp,STRING,YES
marc,sauft,STRING,YES
marc,fxhor,STRING,YES
marc,vrmod,STRING,YES
marc,vint1,STRING,YES
marc,vint2,STRING,YES
marc,verkz,STRING,YES
marc,stlal,STRING,YES
marc,stlan,STRING,YES
marc,plnnr,STRING,YES
marc,aplal,STRING,YES
marc,losgr,NUMERIC,YES
marc,sobsk,STRING,YES
marc,frtme,STRING,YES
marc,lgpro,STRING,YES
marc,disgr,STRING,YES
marc,kausf,NUMERIC,YES
marc,qzgtp,STRING,YES
marc,qmatv,STRING,YES
marc,takzt,NUMERIC,YES
marc,rwpro,STRING,YES
marc,copam,STRING,YES
marc,abcin,STRING,YES
marc,awsls,STRING,YES
marc,sernp,STRING,YES
marc,cuobj,STRING,YES
marc,stdpd,STRING,YES
marc,sfepr,STRING,YES
marc,xmcng,STRING,YES
marc,qssys,STRING,YES
marc,lfrhy,STRING,YES
marc,rdprf,STRING,YES
marc,vrbmt,STRING,YES
marc,vrbwk,STRING,YES
marc,vrbdt,DATE,YES
marc,vrbfk,NUMERIC,YES
marc,autru,STRING,YES
marc,prefe,STRING,YES
marc,prenc,STRING,YES
marc,preno,STRING,YES
marc,prend,DATE,YES
marc,prene,STRING,YES
marc,preng,DATE,YES
marc,itark,STRING,YES
marc,servg,STRING,YES
marc,kzkup,STRING,YES
marc,strgr,STRING,YES
marc,cuobv,STRING,YES
marc,lgfsb,STRING,YES
marc,schgt,STRING,YES
marc,ccfix,STRING,YES
marc,eprio,STRING,YES
marc,qmata,STRING,YES
marc,resvp,NUMERIC,YES
marc,plnty,STRING,YES
marc,uomgr,STRING,YES
marc,umrsl,STRING,YES
marc,abfac,NUMERIC,YES
marc,sfcpf,STRING,YES
marc,shflg,STRING,YES
marc,shzet,STRING,YES
marc,mdach,STRING,YES
marc,kzech,STRING,YES
marc,megru,STRING,YES
marc,mfrgr,STRING,YES
marc,profil,STRING,YES
marc,vkumc,NUMERIC,YES
marc,vktrw,NUMERIC,YES
marc,kzagl,STRING,YES
marc,fvidk,STRING,YES
marc,fxpru,STRING,YES
marc,loggr,STRING,YES
marc,fprfm,STRING,YES
marc,glgmg,NUMERIC,YES
marc,vkglg,NUMERIC,YES
marc,indus,STRING,YES
marc,mownr,STRING,YES
marc,mogru,STRING,YES
marc,casnr,STRING,YES
marc,gpnum,STRING,YES
marc,steuc,STRING,YES
marc,fabkz,STRING,YES
marc,matgr,STRING,YES
marc,vspvb,STRING,YES
marc,dplfs,STRING,YES
marc,dplpu,STRING,YES
marc,dplho,NUMERIC,YES
marc,minls,NUMERIC,YES
marc,maxls,NUMERIC,YES
marc,fixls,NUMERIC,YES
marc,ltinc,NUMERIC,YES
marc,compl,STRING,YES
marc,convt,STRING,YES
marc,shpro,STRING,YES
marc,ahdis,STRING,YES
marc,diber,STRING,YES
marc,kzpsp,STRING,YES
marc,ocmpf,STRING,YES
marc,apokz,STRING,YES
marc,mcrue,STRING,YES
marc,lfmon,STRING,YES
marc,lfgja,STRING,YES
marc,eislo,NUMERIC,YES
marc,ncost,STRING,YES
marc,rotation_date,STRING,YES
marc,uchkz,STRING,YES
marc,ucmat,STRING,YES
marc,excise_tax_rlvnce,STRING,YES
marc,bwesb,NUMERIC,YES
marc,sgt_covs,STRING,YES
marc,sgt_statc,STRING,YES
marc,sgt_scope,STRING,YES
marc,sgt_mrpsi,STRING,YES
marc,sgt_prcm,STRING,YES
marc,sgt_chint,STRING,YES
marc,sgt_stk_prt,STRING,YES
marc,sgt_defsc,STRING,YES
marc,sgt_mrp_atp_status,STRING,YES
marc,sgt_mmstd,DATE,YES
marc,fsh_mg_arun_req,STRING,YES
marc,fsh_seaim,STRING,YES
marc,fsh_var_group,STRING,YES
marc,fsh_kzech,STRING,YES
marc,fsh_calendar_group,STRING,YES
marc,arun_fix_batch,STRING,YES
marc,ppskz,STRING,YES
marc,cons_procg,STRING,YES
marc,gi_pr_time,NUMERIC,YES
marc,multiple_ekgrp,STRING,YES
marc,ref_schema,STRING,YES
marc,min_troc,STRING,YES
marc,max_troc,STRING,YES
marc,target_stock,NUMERIC,YES
marc,nf_flag,STRING,YES
marc,cwm_umlmc,NUMERIC,YES
marc,cwm_trame,NUMERIC,YES
marc,cwm_bwesb,NUMERIC,YES
marc,scm_matlocid_guid16,STRING,YES
marc,scm_matlocid_guid22,STRING,YES
marc,scm_grprt,NUMERIC,YES
marc,scm_giprt,NUMERIC,YES
marc,scm_scost,NUMERIC,YES
marc,scm_reldt,NUMERIC,YES
marc,scm_rrp_type,STRING,YES
marc,scm_heur_id,STRING,YES
marc,scm_package_id,STRING,YES
marc,scm_sspen,NUMERIC,YES
marc,scm_get_alerts,STRING,YES
marc,scm_res_net_name,STRING,YES
marc,scm_conhap,NUMERIC,YES
marc,scm_hunit,STRING,YES
marc,scm_conhap_out,NUMERIC,YES
marc,scm_hunit_out,STRING,YES
marc,scm_shelf_life_loc,STRING,YES
marc,scm_shelf_life_dur,NUMERIC,YES
marc,scm_maturity_dur,NUMERIC,YES
marc,scm_shlf_lfe_req_min,NUMERIC,YES
marc,scm_shlf_lfe_req_max,NUMERIC,YES
marc,scm_lsuom,STRING,YES
marc,scm_reord_dur,NUMERIC,YES
marc,scm_target_dur,NUMERIC,YES
marc,scm_tstrid,STRING,YES
marc,scm_stra1,STRING,YES
marc,scm_peg_past_alert,NUMERIC,YES
marc,scm_peg_future_alert,NUMERIC,YES
marc,scm_peg_strategy,STRING,YES
marc,scm_peg_wo_alert_fst,STRING,YES
marc,scm_fixpeg_prod_set,STRING,YES
marc,scm_whatbom,STRING,YES
marc,scm_rrp_sel_group,STRING,YES
marc,scm_intsrc_prof,STRING,YES
marc,scm_prio,INT64,YES
marc,scm_min_pass_amount,NUMERIC,YES
marc,scm_profid,STRING,YES
marc,scm_ges_mng_use,STRING,YES
marc,scm_ges_bst_use,STRING,YES
marc,esppflg,STRING,YES
marc,scm_thruput_time,NUMERIC,YES
marc,scm_tpop,STRING,YES
marc,scm_safty_v,NUMERIC,YES
marc,scm_ppsaftystk,NUMERIC,YES
marc,scm_ppsaftystk_v,NUMERIC,YES
marc,scm_repsafty,NUMERIC,YES
marc,scm_repsafty_v,NUMERIC,YES
marc,scm_reord_v,NUMERIC,YES
marc,scm_maxstock_v,NUMERIC,YES
marc,scm_scost_prcnt,NUMERIC,YES
marc,scm_proc_cost,NUMERIC,YES
marc,scm_ndcostwe,NUMERIC,YES
marc,scm_ndcostwa,NUMERIC,YES
marc,scm_coninp,NUMERIC,YES
marc,conf_gmsync,STRING,YES
marc,scm_iunit,STRING,YES
marc,scm_sft_lock,STRING,YES
marc,dummy_plnt_incl_eew_ps,STRING,YES
marc,sapmp_tolprpl,NUMERIC,YES
marc,sapmp_tolprmi,NUMERIC,YES
marc,sttpec_servalid,DATE,YES
marc,vso_r_pkgrp,STRING,YES
marc,vso_r_lane_num,STRING,YES
marc,vso_r_pal_vend,STRING,YES
marc,vso_r_fork_dir,STRING,YES
marc,iuid_relevant,STRING,YES
marc,iuid_type,STRING,YES
marc,uid_iea,STRING,YES
marc,dpcbt,STRING,YES
marc,operation_flag,STRING,YES
marc,is_deleted,BOOL,YES
marc,recordstamp,TIMESTAMP,YES
prcd_elements,client,STRING,YES
prcd_elements,knumv,STRING,YES
prcd_elements,kposn,STRING,YES
prcd_elements,stunr,STRING,YES
prcd_elements,zaehk,STRING,YES
prcd_elements,kappl,STRING,YES
prcd_elements,kschl,STRING,YES
prcd_elements,kdatu,STRING,YES
prcd_elements,krech,STRING,YES
prcd_elements,kawrt,NUMERIC,YES
prcd_elements,kbetr,NUMERIC,YES
prcd_elements,waers,STRING,YES
prcd_elements,kkurs,NUMERIC,YES
prcd_elements,kpein,NUMERIC,YES
prcd_elements,kmein,STRING,YES
prcd_elements,kumza,NUMERIC,YES
prcd_elements,kumne,NUMERIC,YES
prcd_elements,kntyp,STRING,YES
prcd_elements,kstat,STRING,YES
prcd_elements,knprs,STRING,YES
prcd_elements,kruek,STRING,YES
prcd_elements,kreli,STRING,YES
prcd_elements,kherk,STRING,YES
prcd_elements,kgrpe,STRING,YES
prcd_elements,kolnr,STRING,YES
prcd_elements,knumh,STRING,YES
prcd_elements,kopos,STRING,YES
prcd_elements,kvsl1,STRING,YES
prcd_elements,sakn1,STRING,YES
prcd_elements,mwsk1,STRING,YES
prcd_elements,kvsl2,STRING,YES
prcd_elements,sakn2,STRING,YES
prcd_elements,mwsk2,STRING,YES
prcd_elements,lifnr,STRING,YES
prcd_elements,kdiff,NUMERIC,YES
prcd_elements,kwert,NUMERIC,YES
prcd_elements,waerk,STRING,YES
prcd_elements,ksteu,STRING,YES
prcd_elements,kinak,STRING,YES
prcd_elements,koaid,STRING,YES
prcd_elements,zaeko,STRING,YES
prcd_elements,kfaktor,FLOAT64,YES
prcd_elements,kdupl,STRING,YES
prcd_elements,kfaktor1,FLOAT64,YES
prcd_elements,kzbzg,STRING,YES
prcd_elements,kstbs,NUMERIC,YES
prcd_elements,konms,STRING,YES
prcd_elements,konws,STRING,YES
prcd_elements,kwaeh,STRING,YES
prcd_elements,kwert_k,NUMERIC,YES
prcd_elements,kfkiv,STRING,YES
prcd_elements,kmprs,STRING,YES
prcd_elements,prsqu,STRING,YES
prcd_elements,txjlv,STRING,YES
prcd_elements,kbflag,STRING,YES
prcd_elements,koupd,STRING,YES
prcd_elements,kmxaw,STRING,YES
prcd_elements,kmxwr,STRING,YES
prcd_elements,kawrt_k,NUMERIC,YES
prcd_elements,kunnr,STRING,YES
prcd_elements,kvarc,STRING,YES
prcd_elements,varcond,STRING,YES
prcd_elements,ktrel,STRING,YES
prcd_elements,mdflg,STRING,YES
prcd_elements,dataaging,DATE,YES
prcd_elements,cpf_guid,STRING,YES
prcd_elements,kaqty,NUMERIC,YES
prcd_elements,val_zero,STRING,YES
prcd_elements,is_acct_detn_relevant,STRING,YES
prcd_elements,tax_country,STRING,YES
prcd_elements,operation_flag,STRING,YES
prcd_elements,is_deleted,BOOL,YES
prcd_elements,recordstamp,TIMESTAMP,YES
tcurf,mandt,STRING,YES
tcurf,kurst,STRING,YES
tcurf,fcurr,STRING,YES
tcurf,tcurr,STRING,YES
tcurf,gdatu,STRING,YES
tcurf,ffact,NUMERIC,YES
tcurf,tfact,NUMERIC,YES
tcurf,abwct,STRING,YES
tcurf,abwga,DATE,YES
tcurf,operation_flag,STRING,YES
tcurf,is_deleted,BOOL,YES
tcurf,recordstamp,TIMESTAMP,YES
stas,mandt,STRING,YES
stas,stlty,STRING,YES
stas,stlnr,STRING,YES
stas,stlal,STRING,YES
stas,stlkn,STRING,YES
stas,stasz,STRING,YES
stas,datuv,DATE,YES
stas,techv,STRING,YES
stas,aennr,STRING,YES
stas,lkenz,STRING,YES
stas,andat,DATE,YES
stas,annam,STRING,YES
stas,aedat,DATE,YES
stas,aenam,STRING,YES
stas,dvdat,DATE,YES
stas,dvnam,STRING,YES
stas,aehlp,STRING,YES
stas,stvkn,STRING,YES
stas,idpos,STRING,YES
stas,idvar,STRING,YES
stas,lpsrt,STRING,YES
stas,bom_versn,STRING,YES
stas,operation_flag,STRING,YES
stas,is_deleted,BOOL,YES
stas,recordstamp,TIMESTAMP,YES
vbrk,mandt,STRING,YES
vbrk,vbeln,STRING,YES
vbrk,fkart,STRING,YES
vbrk,fktyp,STRING,YES
vbrk,vbtyp,STRING,YES
vbrk,waerk,STRING,YES
vbrk,vkorg,STRING,YES
vbrk,vtweg,STRING,YES
